session_key,user_key,group_code,registration_date,user_platform,event_platform,session_start_time,session_day,session_end_time,duration_mins,plans_count,accounts_count,banking_usage,budgets_created,budgeting_usage,library_views,library_banking_views,library_budgeting_views,library_investing_views,credit_usage,dashboard_visits,goals_created,goal_module_usage,internship_submissions,investing_usage,logins,onboarding_info_completed,onboarding_avatar_done,onboarding_hobbies_set,onboarding_questions_answered,qa_interactions,saving_entries,settings_visits,signups,summerjob_usage,tax_module_usage,tuition_fees_recorded
d73608d7-5ae3-4756-a019-235a7d93b24e,a70445e7-a933-46e8-88e8-4a76857c825b,group_1,2124-08-25 04:58:30.369267,Desktop,Tablet,2127-11-21 07:12:37.193974,2127-11-21,2127-11-21 07:41:37.193974,29,2,2,0,1,0,5,0,5,1,2,3,4,0,2,1,2,2,3,1,3,0,0,2,5,1,2,5
3ea614d0-178f-437c-9d86-0f1f0578a3c4,a70445e7-a933-46e8-88e8-4a76857c825b,group_1,2124-08-25 04:58:30.369267,Desktop,Mobile,2127-06-29 06:35:15.543914,2127-06-29,2127-06-29 08:00:15.543914,85,0,1,0,2,2,3,0,4,5,0,4,1,1,2,0,1,5,0,0,5,1,4,5,0,0,0,0
3dd3e173-96ce-4bde-9070-fb50e5ebcd76,a70445e7-a933-46e8-88e8-4a76857c825b,group_1,2124-08-25 04:58:30.369267,Desktop,Tablet,2126-12-01 23:02:52.339397,2126-12-01,2126-12-01 23:53:52.339397,51,5,2,0,0,1,3,1,3,1,2,1,0,0,2,0,4,0,1,2,0,3,0,1,4,1,0,1
6ba8945c-64d5-463f-8b4a-1b2521d4522d,a70445e7-a933-46e8-88e8-4a76857c825b,group_1,2124-08-25 04:58:30.369267,Desktop,Mobile,2125-09-14 07:32:23.978663,2125-09-14,2125-09-14 07:57:23.978663,25,0,0,1,4,3,0,5,3,2,0,5,2,1,1,0,3,4,4,2,1,1,5,2,2,0,0,5
6a7eed45-21a2-4f92-925e-934fe4fe43eb,a70445e7-a933-46e8-88e8-4a76857c825b,group_1,2124-08-25 04:58:30.369267,Desktop,Mobile,2126-05-07 21:54:17.790121,2126-05-07,2126-05-07 22:04:17.790121,10,5,5,0,5,1,1,4,1,1,0,5,1,1,3,1,1,2,0,2,0,5,2,5,3,0,0,0
43684ca2-7a0c-4477-a3fc-672cb80781eb,a70445e7-a933-46e8-88e8-4a76857c825b,group_1,2124-08-25 04:58:30.369267,Desktop,Desktop,2124-12-20 23:25:25.413930,2124-12-20,2124-12-21 01:17:25.413930,112,3,2,1,1,1,1,0,3,2,0,1,4,1,5,0,5,5,2,5,1,4,2,1,2,0,1,2
6466b5be-6e7a-43e0-868b-5a8bbf79d56b,a70445e7-a933-46e8-88e8-4a76857c825b,group_1,2124-08-25 04:58:30.369267,Desktop,Desktop,2126-06-01 09:20:46.481603,2126-06-01,2126-06-01 09:57:46.481603,37,5,1,1,4,1,4,1,2,5,0,5,5,0,3,1,2,3,2,1,3,2,3,1,0,0,1,0
c784ecaa-31a7-4857-a569-074d965f117a,ccd34e13-a145-467f-aaf8-425689ddf99f,group_2,2124-03-26 11:59:53.642761,Desktop,Tablet,2127-04-27 08:26:29.833429,2127-04-27,2127-04-27 10:00:29.833429,94,5,2,0,2,1,4,4,1,4,0,2,5,0,4,0,3,5,0,1,5,5,3,1,0,0,1,3
773b9a31-88d3-4cfa-b3e3-dbeb439cc13c,ccd34e13-a145-467f-aaf8-425689ddf99f,group_2,2124-03-26 11:59:53.642761,Desktop,Desktop,2126-10-10 04:38:01.442920,2126-10-10,2126-10-10 06:35:01.442920,117,2,5,0,5,0,2,3,0,4,1,3,5,1,1,1,3,0,2,0,5,5,5,1,4,0,0,1
017e5b3b-d9c1-4ae1-99fb-1d87ef284adf,ccd34e13-a145-467f-aaf8-425689ddf99f,group_2,2124-03-26 11:59:53.642761,Desktop,Desktop,2125-01-16 14:28:04.342220,2125-01-16,2125-01-16 14:45:04.342220,17,5,0,0,4,0,0,3,2,1,1,5,2,0,2,0,2,2,2,5,2,3,1,3,3,0,1,2
2588d96a-cb1d-450f-9a02-a728ad2ee7ea,ccd34e13-a145-467f-aaf8-425689ddf99f,group_2,2124-03-26 11:59:53.642761,Desktop,Mobile,2125-07-25 11:27:18.825145,2125-07-25,2125-07-25 12:26:18.825145,59,3,5,0,3,0,1,3,5,3,0,4,0,0,3,0,2,0,4,0,0,0,3,2,2,0,0,4
a12e7248-1f96-436f-9903-4e9fcd4a5208,ccd34e13-a145-467f-aaf8-425689ddf99f,group_2,2124-03-26 11:59:53.642761,Desktop,Tablet,2125-09-13 19:15:05.521060,2125-09-13,2125-09-13 20:26:05.521060,71,3,1,1,3,0,4,5,1,5,0,3,0,2,5,0,4,1,1,2,4,5,3,1,5,1,1,3
b18a5733-90a5-4bc6-9ac7-6d36e5bd4333,ccd34e13-a145-467f-aaf8-425689ddf99f,group_2,2124-03-26 11:59:53.642761,Desktop,Mobile,2127-11-12 19:49:23.734745,2127-11-12,2127-11-12 19:52:23.734745,3,2,1,1,5,1,3,3,3,3,1,1,1,0,2,1,2,1,2,3,5,1,1,4,5,1,1,4
e3c961a8-3a3a-46fe-b287-d21728550953,ccd34e13-a145-467f-aaf8-425689ddf99f,group_2,2124-03-26 11:59:53.642761,Desktop,Mobile,2125-12-15 18:29:06.354918,2125-12-15,2125-12-15 19:36:06.354918,67,2,2,1,4,0,3,5,4,1,1,3,2,0,4,1,5,2,4,4,2,5,5,3,1,0,1,4
1ae02205-79fa-41e4-877a-0edaf511c6b2,ccd34e13-a145-467f-aaf8-425689ddf99f,group_2,2124-03-26 11:59:53.642761,Desktop,Mobile,2126-08-08 20:41:31.927298,2126-08-08,2126-08-08 21:18:31.927298,37,1,5,2,4,0,0,5,2,5,1,4,5,0,5,0,0,2,0,4,0,1,5,4,0,2,0,1
c13b97f1-857d-4798-9b78-3c35c47b318f,7894b6ad-519b-43d5-91c3-37c9bd928264,group_2,2127-09-19 11:55:58.261469,Mobile,Desktop,2127-09-27 23:18:43.935713,2127-09-27,2127-09-28 00:08:43.935713,50,0,5,0,5,0,1,4,2,3,1,0,3,2,4,0,3,5,5,0,5,4,4,3,1,0,1,1
7fd6e70d-be33-4aee-8bf5-0b97ee875bf4,7894b6ad-519b-43d5-91c3-37c9bd928264,group_2,2127-09-19 11:55:58.261469,Mobile,Tablet,2127-11-15 16:02:48.791365,2127-11-15,2127-11-15 16:16:48.791365,14,3,3,0,3,1,1,3,4,4,0,2,3,2,2,2,2,5,5,0,2,5,0,3,4,0,0,1
bf272711-3e5e-4a8a-8e87-58eea51db3cf,7894b6ad-519b-43d5-91c3-37c9bd928264,group_2,2127-09-19 11:55:58.261469,Mobile,Desktop,2127-11-09 11:24:48.800479,2127-11-09,2127-11-09 13:11:48.800479,107,5,0,1,2,1,3,0,1,0,0,1,0,0,4,1,2,0,0,0,3,2,3,3,0,0,0,0
2b4dc704-e9b6-48d0-90df-5d22c3030a1e,7894b6ad-519b-43d5-91c3-37c9bd928264,group_2,2127-09-19 11:55:58.261469,Mobile,Tablet,2127-11-15 23:37:44.897180,2127-11-15,2127-11-16 00:53:44.897180,76,0,5,1,2,1,1,4,1,0,0,2,1,2,4,0,4,2,3,3,2,1,0,3,2,1,0,5
b97b2572-82ef-4e0c-84c9-34ca6900f65c,03d0fc41-c421-4c90-b67d-3532fb4fb39f,group_1,2125-12-30 06:48:55.927507,Mobile,Desktop,2127-12-29 19:41:48.010742,2127-12-29,2127-12-29 21:16:48.010742,95,3,3,0,0,0,1,1,0,1,1,3,5,0,3,0,2,0,5,5,2,3,4,3,2,0,0,5
196794fd-3d1f-461b-a0b9-8c4b8c438518,03d0fc41-c421-4c90-b67d-3532fb4fb39f,group_1,2125-12-30 06:48:55.927507,Mobile,Tablet,2127-05-09 00:55:51.675097,2127-05-09,2127-05-09 02:35:51.675097,100,2,5,0,2,1,4,3,5,5,1,1,4,0,0,0,1,1,1,3,3,5,1,4,2,2,1,3
c2f9c07e-d2dc-493b-b097-a27ec99cdfa1,03d0fc41-c421-4c90-b67d-3532fb4fb39f,group_1,2125-12-30 06:48:55.927507,Mobile,Mobile,2127-07-10 01:42:05.507046,2127-07-10,2127-07-10 02:09:05.507046,27,5,2,0,4,0,4,1,1,1,0,4,5,1,2,0,4,2,0,4,1,5,4,5,2,0,1,0
0938190e-4664-4dae-8f94-2a25f4fa451e,03d0fc41-c421-4c90-b67d-3532fb4fb39f,group_1,2125-12-30 06:48:55.927507,Mobile,Mobile,2127-01-27 14:01:08.476864,2127-01-27,2127-01-27 14:25:08.476864,24,4,0,0,2,1,5,4,1,4,0,4,0,0,1,0,0,5,0,4,0,3,3,3,2,0,1,4
db80c1f2-4a47-459e-a491-8fe0657f648d,03d0fc41-c421-4c90-b67d-3532fb4fb39f,group_1,2125-12-30 06:48:55.927507,Mobile,Mobile,2127-07-25 20:35:35.237209,2127-07-25,2127-07-25 20:52:35.237209,17,4,5,0,4,0,3,2,5,0,0,3,5,1,2,1,1,5,4,4,4,0,4,2,1,0,1,5
a4e95e44-6274-455b-8c60-2566f8705ca8,03d0fc41-c421-4c90-b67d-3532fb4fb39f,group_1,2125-12-30 06:48:55.927507,Mobile,Desktop,2126-12-24 01:27:47.948221,2126-12-24,2126-12-24 01:45:47.948221,18,4,3,3,2,1,5,2,5,5,0,1,4,1,0,0,1,5,2,4,0,3,0,3,5,2,1,3
23554f3a-914d-4e41-9481-4ede4e06c84e,4df5f714-e62d-440e-91bc-8160fcefe503,group_3,2127-02-11 20:30:43.999973,Tablet,Desktop,2127-04-02 11:06:07.664402,2127-04-02,2127-04-02 12:47:07.664402,101,0,1,0,3,1,0,2,1,5,0,5,2,2,3,3,2,5,4,0,2,3,0,5,3,1,0,5
4a4a0aa7-683f-4e9c-8b3f-7316dfdfcc00,4df5f714-e62d-440e-91bc-8160fcefe503,group_3,2127-02-11 20:30:43.999973,Tablet,Desktop,2127-06-13 13:16:59.654903,2127-06-13,2127-06-13 13:59:59.654903,43,5,5,0,3,0,4,5,3,2,0,1,5,1,3,1,5,5,5,4,2,0,3,1,5,0,2,4
b3c05d68-b614-4466-b362-e27b2331af0e,4df5f714-e62d-440e-91bc-8160fcefe503,group_3,2127-02-11 20:30:43.999973,Tablet,Desktop,2127-08-28 07:59:48.896703,2127-08-28,2127-08-28 08:12:48.896703,13,2,4,1,1,1,1,1,2,3,0,0,5,1,4,1,3,2,5,4,5,0,0,4,1,1,1,4
